DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
Logistics,23/7/2018,54.65,44.97,23.1
IT,23/7/2018,21.13,65.19,20.7
Finance,24/7/2018,43.83,26.56,19.2
Logistics,24/7/2018,52.66,45.46,23.3
IT,24/7/2018,19.15,66.38,20.8
Finance,25/7/2018,42.77,27.81,19.1
Logistics,25/7/2018,53.39,46.81,23.4
IT,25/7/2018,18.36,68.45,21
Finance,26/7/2018,42.72,27.8,19.3
Logistics,26/7/2018,52.51,47.9,23.6
IT,26/7/2018,19.16,67.98,21.1
Finance,27/7/2018,43.06,28.47,19.2
Logistics,27/7/2018,53.67,46.8,23.7
IT,27/7/2018,18.31,67.69,21
Finance,28/7/2018,43.08,27.6,19.3
Logistics,28/7/2018,51.81,48.33,23.9
IT,28/7/2018,17.68,66.87,21.1
Finance,29/7/2018,41.27,27.25,19.3
Logistics,29/7/2018,52.02,49.43,23.8
IT,29/7/2018,15.91,66.3,21.2
Finance,30/7/2018,40.08,26.38,19.4
Logistics,30/7/2018,53.38,51.13,23.8
IT,30/7/2018,15.51,64.71,21.5
Finance,31/7/2018,40.1,28.11,19.3
Logistics,31/7/2018,51.65,51.12,24.1
IT,31/7/2018,16.14,64.86,21.8
Finance,1/8/2018,39.31,29.24,19.5
Logistics,1/8/2018,53.23,49.38,24.3
IT,1/8/2018,14.27,63.73,21.7
Finance,2/8/2018,39.64,27.97,19.6
Logistics,2/8/2018,53.86,49.6,24.2
IT,2/8/2018,13.01,62.28,21.7
Finance,3/8/2018,40.12,28.03,19.5
Logistics,3/8/2018,54.23,50.57,24.1
IT,3/8/2018,11.74,63.5,21.9
Finance,4/8/2018,40.4,29.43,19.6
Logistics,4/8/2018,55.13,52.29,24.2
IT,4/8/2018,10.18,65.01,21.8
Finance,5/8/2018,38.58,31.19,19.7
Logistics,5/8/2018,56.35,53.4,24.3
IT,5/8/2018,9.94,65.39,22
Finance,6/8/2018,38.88,29.95,19.7
Logistics,6/8/2018,55.81,52.94,24.5
IT,6/8/2018,11.16,66.25,22.2
Finance,7/8/2018,38.15,29.52,19.7
Logistics,7/8/2018,53.92,52.57,24.8
IT,7/8/2018,12.32,64.88,22.2
Finance,8/8/2018,39.11,27.72,19.7
Logistics,8/8/2018,53.11,52.81,24.7
IT,8/8/2018,11.55,63.98,22.2
Finance,9/8/2018,41.13,28.45,20
Logistics,9/8/2018,51.49,50.87,24.8
IT,9/8/2018,11.92,65.11,22.1
Finance,10/8/2018,39.47,27.5,20.2
Logistics,10/8/2018,52.67,50.23,25
IT,10/8/2018,10.25,66.75,22
Finance,11/8/2018,41.36,27.75,20.3
Logistics,11/8/2018,51.34,51.19,25.3
IT,11/8/2018,9.29,65.48,22.2
Finance,12/8/2018,42.55,27.83,20.6
Logistics,12/8/2018,52.28,49.55,25.3
IT,12/8/2018,7.39,66.06,22.3
Finance,13/8/2018,43.37,29.56,20.9
Logistics,13/8/2018,51.89,47.69,25.3
IT,13/8/2018,8.91,66.53,22.3
Finance,14/8/2018,45.19,30.31,20.9
Logistics,14/8/2018,49.96,46.38,25.6
IT,14/8/2018,10.67,65.55,22.2
Finance,15/8/2018,44.18,29.41,21.2
Logistics,15/8/2018,50.18,47.38,25.6
IT,15/8/2018,9.08,67,22.2
Finance,16/8/2018,45.63,29.97,21.4
Logistics,16/8/2018,48.59,49.26,25.6
IT,16/8/2018,8.77,69.01,22.2
Finance,17/8/2018,43.94,31.69,21.5
Logistics,17/8/2018,48.21,49.08,25.6
IT,17/8/2018,7.04,67.43,22.1
Finance,18/8/2018,43.17,30.6,21.6
Logistics,18/8/2018,48.04,50.52,25.5
IT,18/8/2018,6.84,68.46,22.3
Finance,19/8/2018,42.71,31.32,21.5
Logistics,19/8/2018,46.94,48.68,25.5
IT,19/8/2018,4.94,68.41,22.2
Finance,20/8/2018,43.1,29.76,21.7
Logistics,20/8/2018,47.22,49.44,25.5
IT,20/8/2018,4.65,70.19,22.3
Finance,21/8/2018,41.33,31.78,21.8
Logistics,21/8/2018,46.71,47.8,25.4
IT,21/8/2018,3.5,70.79,22.4
Finance,22/8/2018,39.96,32.79,21.9
Logistics,22/8/2018,48.26,46.23,25.4
IT,22/8/2018,1.85,72.61,22.7
Finance,23/8/2018,41.58,31.31,21.9
Logistics,23/8/2018,49.74,44.37,25.5
IT,23/8/2018,0.41,72.35,22.7
Finance,24/8/2018,41.38,33.34,22
Logistics,24/8/2018,50.68,42.53,25.5
IT,24/8/2018,2.25,70.44,22.7
Finance,25/8/2018,40.67,33.28,22.1
Logistics,25/8/2018,52.49,41.89,25.6
IT,25/8/2018,2.96,72.14,22.8
Finance,26/8/2018,42.47,32.75,22
Logistics,26/8/2018,52.93,42.89,25.7
IT,26/8/2018,4.76,71.17,22.8
Finance,27/8/2018,42.18,31.36,22
Logistics,27/8/2018,51.62,44.8,25.8
IT,27/8/2018,3.62,69.91,22.7
Finance,28/8/2018,41.47,30.75,22
Logistics,28/8/2018,52.76,43.86,26.1
IT,28/8/2018,3.47,70.32,22.8
Finance,29/8/2018,41.65,29.84,22
Logistics,29/8/2018,54.33,45.05,26.3
IT,29/8/2018,5.32,71.23,23
Finance,30/8/2018,41.2,31.73,21.9
Logistics,30/8/2018,52.45,47.02,26.4
IT,30/8/2018,3.88,70.78,23
Finance,31/8/2018,39.21,33.19,22.2
Logistics,31/8/2018,53.6,48.17,26.4
IT,31/8/2018,1.95,68.99,23
Finance,1/9/2018,39.06,34.32,22.2
Logistics,1/9/2018,53.34,46.97,26.3
IT,1/9/2018,3.4,70.98,23.2
Finance,2/9/2018,37.6,33.01,22.5
Logistics,2/9/2018,51.76,45.5,26.4
IT,2/9/2018,3.89,71.26,23.2
Finance,3/9/2018,39.16,33.29,22.6
Logistics,3/9/2018,50.88,47.21,26.3
IT,3/9/2018,4.1,70.15,23.4
Finance,4/9/2018,40.52,35.12,22.5
Logistics,4/9/2018,52.18,46.36,26.5
IT,4/9/2018,2.48,68.98,23.6
Finance,5/9/2018,39.07,35.4,22.4
Logistics,5/9/2018,52.3,47.82,26.6
IT,5/9/2018,3.89,67.59,23.6
Finance,6/9/2018,39.17,37.01,22.5
Logistics,6/9/2018,52.22,47.38,26.9
IT,6/9/2018,5.46,68.58,23.5
Finance,7/9/2018,40.23,37.73,22.4
Logistics,7/9/2018,53.34,49.04,27.2
IT,7/9/2018,5.35,69.87,23.4
Finance,8/9/2018,38.69,37.89,22.5
Logistics,8/9/2018,55.13,50.53,27.3
IT,8/9/2018,7.39,70.38,23.6
Finance,9/9/2018,40.3,37.6,22.4
Logistics,9/9/2018,54.64,52.25,27.6
IT,9/9/2018,7.27,69.69,23.8
Finance,10/9/2018,40.97,38.83,22.4
Logistics,10/9/2018,54.1,53.55,27.8
IT,10/9/2018,8.32,69.97,24.1
Finance,11/9/2018,43.02,38.44,22.6
Logistics,11/9/2018,55.05,52.21,27.8
IT,11/9/2018,6.97,71.06,24.1
Finance,12/9/2018,44.64,38.35,22.9
Logistics,12/9/2018,53.84,50.34,27.8
IT,12/9/2018,7.1,71.14,24
Finance,13/9/2018,45.62,36.98,22.8
Logistics,13/9/2018,54.28,50.15,27.9
IT,13/9/2018,8.47,71.96,24
Finance,14/9/2018,46.41,35.1,22.7
Logistics,14/9/2018,55.52,50.57,27.9
IT,14/9/2018,8.11,73.24,24.3
Finance,15/9/2018,47.92,36.19,22.9
Logistics,15/9/2018,55.78,51.55,28.1
IT,15/9/2018,8.35,74.03,24.5
Finance,16/9/2018,46.18,34.36,23.1
Logistics,16/9/2018,54.93,50.01,28.2
IT,16/9/2018,9.63,73.37,24.5
Finance,17/9/2018,44.23,36.09,23
Logistics,17/9/2018,53.75,50.22,28.5
IT,17/9/2018,8.04,72.71,24.7
Finance,18/9/2018,42.71,35.66,23.1
Logistics,18/9/2018,53.31,48.97,28.7
IT,18/9/2018,7.09,72.48,24.6
Finance,19/9/2018,41.97,34.03,23.2
Logistics,19/9/2018,54.6,50.55,28.8
IT,19/9/2018,5.12,71.94,24.9
Finance,20/9/2018,41.4,34.93,23.3
Logistics,20/9/2018,52.73,51.08,29
IT,20/9/2018,3.17,73.68,24.9
Finance,21/9/2018,42,34.09,23.3
Logistics,21/9/2018,51.61,51.57,29.3
IT,21/9/2018,2.34,72.93,25.1
Finance,22/9/2018,43.38,34.95,23.4
Logistics,22/9/2018,51.3,53.58,29.6
IT,22/9/2018,2.19,71.97,25.3
Finance,23/9/2018,43.51,34.86,23.6
Logistics,23/9/2018,50.5,54.47,29.7
IT,23/9/2018,1.51,70.84,25.5
Finance,24/9/2018,44.85,34.74,23.8
Logistics,24/9/2018,50.43,52.68,29.7
IT,24/9/2018,2.21,70.86,25.5
Finance,25/9/2018,46.89,34.15,23.9
Logistics,25/9/2018,48.78,52.31,29.7
IT,25/9/2018,1.12,71.12,25.4
Finance,26/9/2018,48.02,36.16,24.2
Logistics,26/9/2018,46.92,51.51,29.6
IT,26/9/2018,1,72.04,25.7
Finance,27/9/2018,48.47,35.58,24.5
Logistics,27/9/2018,48.75,51.93,29.9
IT,27/9/2018,2.05,73.54,25.8
Finance,28/9/2018,50.52,34.08,24.7
Logistics,28/9/2018,49.86,49.93,29.8
IT,28/9/2018,1.2,74.15,26
Finance,29/9/2018,50.33,35.75,24.8
Logistics,29/9/2018,50.02,51.42,29.9
IT,29/9/2018,1.89,74.92,26.3
Finance,30/9/2018,50.16,34.67,24.8
Logistics,30/9/2018,51.56,50.28,29.8
IT,30/9/2018,0.13,75.23,26.2
Finance,1/10/2018,48.71,35.31,24.7
Logistics,1/10/2018,50.42,51.45,29.8
IT,1/10/2018,1.14,76.87,26.2
Finance,2/10/2018,47.89,34.15,24.7
Logistics,2/10/2018,48.58,50.78,30.1
IT,2/10/2018,1.1,77.64,26.5
Finance,3/10/2018,48.14,34.92,25
Logistics,3/10/2018,49.67,51.68,30.1
IT,3/10/2018,1.29,78.27,26.5
Finance,4/10/2018,48.51,32.94,24.9
Logistics,4/10/2018,50.58,50.16,30.1
IT,4/10/2018,2.12,77.04,26.5
Finance,5/10/2018,47.98,33.79,25
Logistics,5/10/2018,49.34,49.7,30.3
IT,5/10/2018,1.87,75.59,26.5
Finance,6/10/2018,46.13,35.76,25
Logistics,6/10/2018,47.9,49.73,30.6
IT,6/10/2018,0.12,76.29,26.7
Finance,7/10/2018,47.86,36.89,25.2
Logistics,7/10/2018,48.26,50.6,30.7
IT,7/10/2018,-1.4,77.13,26.9
Finance,8/10/2018,49.53,36.57,25.4
Logistics,8/10/2018,48.84,49.6,30.8
IT,8/10/2018,-2.58,76.24,26.8
Finance,9/10/2018,48.19,35.03,25.6
Logistics,9/10/2018,50.61,50.29,30.9
IT,9/10/2018,-1.26,76,27.1
Finance,10/10/2018,49.74,35.1,25.7
Logistics,10/10/2018,49.81,49.45,31.2
IT,10/10/2018,-2.34,77.89,27
Finance,11/10/2018,50.68,35.04,25.9
Logistics,11/10/2018,51.16,51.15,31.2
IT,11/10/2018,-0.91,79.67,27.2
Finance,12/10/2018,50.22,34.3,26.1
Logistics,12/10/2018,51.34,50.05,31.4
IT,12/10/2018,-1.18,78.74,27.1
Finance,13/10/2018,51.55,33,26.1
Logistics,13/10/2018,49.46,50.47,31.7
IT,13/10/2018,0.71,76.81,27.2
Finance,14/10/2018,50.92,32.79,26.1
Logistics,14/10/2018,50.99,51.85,31.9
IT,14/10/2018,0.77,76.72,27.1
Finance,15/10/2018,49.38,34.68,26.2
Logistics,15/10/2018,52.71,53.09,32
IT,15/10/2018,1.63,77.93,27.3
Finance,16/10/2018,50.31,34.1,26.4
Logistics,16/10/2018,52.4,51.97,32.3
IT,16/10/2018,-0.01,77.64,27.6
Finance,17/10/2018,49.37,35.52,26.7
Logistics,17/10/2018,50.84,52.54,32.4
IT,17/10/2018,0.05,78.05,27.8
Finance,18/10/2018,50.6,36.28,26.7
Logistics,18/10/2018,49.31,50.75,32.4
IT,18/10/2018,1.59,78.59,28
Finance,19/10/2018,49.13,34.57,26.8
Logistics,19/10/2018,47.57,51.39,32.6
IT,19/10/2018,3.34,79.04,27.9
Finance,20/10/2018,47.45,33.27,26.9
Logistics,20/10/2018,47.45,52.38,32.5
IT,20/10/2018,1.55,80.83,27.9
Finance,21/10/2018,49.3,35.09,26.9
Logistics,21/10/2018,45.49,51.85,32.6
IT,21/10/2018,2.12,79.14,27.8
Finance,22/10/2018,49.78,35.54,26.9
Logistics,22/10/2018,44.81,51.51,32.5
IT,22/10/2018,2.1,80.12,28.1
Finance,23/10/2018,50.35,35.5,26.9
Logistics,23/10/2018,44.44,50.17,32.7
IT,23/10/2018,3.72,78.7,28.4
Finance,24/10/2018,49.1,33.94,27
Logistics,24/10/2018,44.36,48.87,32.7
IT,24/10/2018,3,77.93,28.6
Finance,25/10/2018,48.44,35.48,27
Logistics,25/10/2018,42.99,47.12,32.9
IT,25/10/2018,3.03,78.07,28.6
Finance,26/10/2018,49.53,34.57,27.2
Logistics,26/10/2018,41.18,47.22,32.9
IT,26/10/2018,2.51,79.11,28.7
Finance,27/10/2018,49.36,35.51,27.4
Logistics,27/10/2018,40.28,46.22,32.8
IT,27/10/2018,2.6,81.2,28.6
Finance,28/10/2018,48.59,37.42,27.5
Logistics,28/10/2018,41.63,46.91,32.8
IT,28/10/2018,2.3,83,28.7
Finance,29/10/2018,49.93,36.48,27.7
Logistics,29/10/2018,39.69,48.64,33
IT,29/10/2018,1.44,81.83,28.8
Finance,30/10/2018,48.48,36.83,27.9
Logistics,30/10/2018,39.72,47.66,33.1
IT,30/10/2018,1.4,81.56,29
Finance,31/10/2018,49.11,37.39,28
Logistics,31/10/2018,40.09,49.69,33.4
IT,31/10/2018,2.12,81.12,28.9
Finance,1/11/2018,48.26,37.17,28.3
Logistics,1/11/2018,38.42,49.11,33.4
IT,1/11/2018,3,81.95,28.8
Finance,2/11/2018,50.12,37.17,28.5
Logistics,2/11/2018,39.26,47.68,33.7
IT,2/11/2018,4.06,82.69,28.7
Finance,3/11/2018,50.64,38.56,28.4
Logistics,3/11/2018,40.38,48.1,33.9
IT,3/11/2018,3.18,81.55,29
Finance,4/11/2018,52.19,39.47,28.6
Logistics,4/11/2018,41.01,49.54,34.2
IT,4/11/2018,3.31,80,29
Finance,5/11/2018,50.43,38.07,28.8
Logistics,5/11/2018,43.08,47.59,34.2
IT,5/11/2018,2.41,81.98,29
Finance,6/11/2018,51.51,38.08,29
Logistics,6/11/2018,44.01,47.04,34.4
IT,6/11/2018,4.51,83.2,28.9
Finance,7/11/2018,51.02,36.09,29.3
Logistics,7/11/2018,44.84,47.09,34.3
IT,7/11/2018,3.23,81.53,29.1
Finance,8/11/2018,51.48,36.32,29.2
Logistics,8/11/2018,43.68,45.85,34.6
IT,8/11/2018,4.41,82.38,29
Finance,9/11/2018,49.93,35.67,29.1
Logistics,9/11/2018,41.83,47.49,34.5
IT,9/11/2018,3.7,80.56,28.9
Finance,10/11/2018,51.84,35.89,29
Logistics,10/11/2018,42.86,46.04,34.6
IT,10/11/2018,5.77,79.97,28.8
Finance,11/11/2018,49.96,36.69,28.9
Logistics,11/11/2018,42.79,45.47,34.6
IT,11/11/2018,4.08,79.24,28.9
Finance,12/11/2018,50.25,37.52,29
Logistics,12/11/2018,42.05,43.52,34.8
IT,12/11/2018,4.39,79.69,28.8
Finance,13/11/2018,50.18,37.27,29
Logistics,13/11/2018,41.85,45.37,34.9
IT,13/11/2018,5.49,79.45,28.9
Finance,14/11/2018,51.17,39.17,28.9
Logistics,14/11/2018,40.66,45.32,34.8
IT,14/11/2018,3.81,77.52,29
Finance,15/11/2018,50.73,40.82,29.1
Logistics,15/11/2018,41.76,45.89,35
IT,15/11/2018,5.21,78.65,29
Finance,16/11/2018,51.04,41.22,29.3
Logistics,16/11/2018,42.06,47.51,35
IT,16/11/2018,6.08,79.06,29.1
Finance,17/11/2018,50.07,41.11,29.3
Logistics,17/11/2018,41.89,48.84,35.1
IT,17/11/2018,7.71,78.85,29
Finance,18/11/2018,49.22,41.34,29.5
Logistics,18/11/2018,43.12,50.87,35.3
IT,18/11/2018,8.03,80.28,29
Finance,19/11/2018,49.21,43.25,29.5
Logistics,19/11/2018,44.74,50.94,35.6
IT,19/11/2018,8.81,81.26,29
Finance,20/11/2018,50.1,43.93,29.6
Logistics,20/11/2018,42.79,49.21,35.6
IT,20/11/2018,10.31,82.1,28.9
Finance,21/11/2018,51.87,44.28,29.5
Logistics,21/11/2018,43.83,48.73,35.5
IT,21/11/2018,9.18,84.13,29.2
Finance,22/11/2018,51.7,45.24,29.5
Logistics,22/11/2018,45.5,50.46,35.5
IT,22/11/2018,9.64,86.21,29.1
Finance,23/11/2018,53.4,47.08,29.6
Logistics,23/11/2018,45.98,51.11,35.6
IT,23/11/2018,8.47,84.46,29
Finance,24/11/2018,53.32,46.4,29.9
Logistics,24/11/2018,46.3,51.06,35.5
IT,24/11/2018,7.51,83.26,29.1
Finance,25/11/2018,54.29,46.23,30.2
Logistics,25/11/2018,46.33,51.64,35.4
IT,25/11/2018,8.86,81.36,29.4
Finance,26/11/2018,53.66,46.91,30.5
Logistics,26/11/2018,47.29,51.26,35.6
IT,26/11/2018,6.98,82.56,29.6
Finance,27/11/2018,55.34,45.6,30.8
Logistics,27/11/2018,47.64,49.54,35.6
IT,27/11/2018,6.32,81.93,29.9
Finance,28/11/2018,56.52,45.95,31.1
Logistics,28/11/2018,45.71,47.65,35.8
IT,28/11/2018,6.11,83.47,29.9
Finance,29/11/2018,57.55,46.07,31.2
Logistics,29/11/2018,45.92,47.12,35.8
IT,29/11/2018,4.49,84.43,29.9
Finance,30/11/2018,57.67,45.93,31.3
Logistics,30/11/2018,45.12,45.83,35.9
IT,30/11/2018,4.81,85.92,30.2
Finance,1/12/2018,57.16,47.16,31.5
Logistics,1/12/2018,44.35,44.03,36.2
IT,1/12/2018,4.97,86.23,30.4
Finance,2/12/2018,56.61,49.25,31.7
Logistics,2/12/2018,42.92,43.94,36.3
IT,2/12/2018,6.27,84.68,30.6
Finance,3/12/2018,57.35,50.74,31.6
Logistics,3/12/2018,43.61,43.55,36.2
IT,3/12/2018,7.71,83.23,30.5
Finance,4/12/2018,56.96,50.95,31.5
Logistics,4/12/2018,44.89,44.08,36.2
IT,4/12/2018,7.7,82.38,30.5
Finance,5/12/2018,56.84,52.5,31.8
Logistics,5/12/2018,46.66,42.24,36.3
IT,5/12/2018,7.25,83.87,30.4
Finance,6/12/2018,58.18,50.54,31.7
Logistics,6/12/2018,46.45,42.53,36.6
IT,6/12/2018,9.2,84.41,30.4
Finance,7/12/2018,59.07,52.62,31.7
Logistics,7/12/2018,47.86,40.78,36.6
IT,7/12/2018,9.67,83.14,30.4
Finance,8/12/2018,57.24,52.27,31.7
Logistics,8/12/2018,47.24,42.17,36.5
IT,8/12/2018,9.97,83.94,30.3
Finance,9/12/2018,56.55,50.65,31.9
Logistics,9/12/2018,45.51,41.22,36.5
IT,9/12/2018,10.82,85.24,30.6
Finance,10/12/2018,54.85,48.98,31.9
Logistics,10/12/2018,43.97,43.32,36.6
IT,10/12/2018,12.45,83.86,30.5
Finance,11/12/2018,55.28,47.08,31.9
Logistics,11/12/2018,44.71,43.82,36.7
IT,11/12/2018,11.92,84.59,30.7
Finance,12/12/2018,53.87,47.31,31.9
Logistics,12/12/2018,46.79,43.55,36.6
IT,12/12/2018,13.98,83.72,30.6
Finance,13/12/2018,53.21,47.7,31.9
Logistics,13/12/2018,48.88,45.02,36.7
IT,13/12/2018,12.29,84.58,30.6
Finance,14/12/2018,52.23,49.06,31.8
Logistics,14/12/2018,50.59,43.46,36.7
IT,14/12/2018,13.39,85.89,30.8
Finance,15/12/2018,51.46,50.76,31.8
Logistics,15/12/2018,49.78,43.88,36.6
IT,15/12/2018,15.35,84.1,30.7
Finance,16/12/2018,52.81,49.7,32.1
Logistics,16/12/2018,48.65,45.7,36.5
IT,16/12/2018,15.19,83.46,30.6
Finance,17/12/2018,54.47,48.13,32.3
Logistics,17/12/2018,50.34,44.56,36.4
IT,17/12/2018,15.38,83.65,30.6
Finance,18/12/2018,56.26,49.05,32.3
Logistics,18/12/2018,49.17,45.79,36.5
IT,18/12/2018,14.68,83.7,30.5
Finance,19/12/2018,56.37,48.67,32.2
Logistics,19/12/2018,51.23,47.27,36.6
IT,19/12/2018,16.08,84.24,30.7
Finance,20/12/2018,58.17,48.61,32.2
Logistics,20/12/2018,51.31,46.7,36.5
IT,20/12/2018,17.29,83.35,30.6
Finance,21/12/2018,59.68,46.69,32.3
Logistics,21/12/2018,50.75,48.26,36.5
IT,21/12/2018,18.82,83.59,30.9
Finance,22/12/2018,59.69,44.74,32.2
Logistics,22/12/2018,51.97,46.89,36.7
IT,22/12/2018,17.26,83,31.1
Finance,23/12/2018,58.17,44.79,32.4
Logistics,23/12/2018,51.19,48.76,36.6
IT,23/12/2018,17.02,83.68,31.1
Finance,24/12/2018,56.22,46.85,32.4
Logistics,24/12/2018,49.97,47.12,36.8
IT,24/12/2018,15.25,83.95,31.2
Finance,25/12/2018,57.71,44.86,32.5
Logistics,25/12/2018,51.79,47.47,36.9
IT,25/12/2018,15.04,82.04,31.1
Finance,26/12/2018,57.37,43.58,32.5
Logistics,26/12/2018,51.14,48.24,37
IT,26/12/2018,14.01,80.53,31.3
Finance,27/12/2018,59.2,43.63,32.5
Logistics,27/12/2018,50.36,47.72,36.9
IT,27/12/2018,12.3,79.74,31.2
Finance,28/12/2018,58.74,42.4,32.6
Logistics,28/12/2018,52.1,45.85,37.1
IT,28/12/2018,11.61,81.7,31.5
Finance,29/12/2018,57.54,42.88,32.7
Logistics,29/12/2018,51.85,44.71,37.1
IT,29/12/2018,10.52,80.13,31.7
Finance,30/12/2018,57.86,44.13,32.7
Logistics,30/12/2018,50.24,45.83,37.2
IT,30/12/2018,11.65,79.88,31.9
Finance,31/12/2018,57.63,45.24,32.6
Logistics,31/12/2018,50.5,47.51,37.4
IT,31/12/2018,10.42,79.62,31.8
Finance,1/1/2019,55.81,45.81,32.6
Logistics,1/1/2019,50.02,46.94,37.3
IT,1/1/2019,11.44,79.4,32
Finance,2/1/2019,55.31,47.8,32.7
Logistics,2/1/2019,50.25,45.51,37.4
IT,2/1/2019,13.15,78.97,31.9
Finance,3/1/2019,55.16,47.62,32.6
Logistics,3/1/2019,48.63,44.49,37.3
IT,3/1/2019,13.53,79.77,31.9
Finance,4/1/2019,56.2,45.76,32.5
Logistics,4/1/2019,48.37,44.61,37.5
IT,4/1/2019,12.48,81.48,31.9
Finance,5/1/2019,56.21,44.71,32.5
Logistics,5/1/2019,48.7,43.28,37.5
IT,5/1/2019,12.29,79.67,31.8
Finance,6/1/2019,55.47,45.39,32.8
Logistics,6/1/2019,46.75,43.13,37.6
IT,6/1/2019,14.12,80.11,31.9
Finance,7/1/2019,53.47,45.43,32.9
Logistics,7/1/2019,47.87,43.82,37.9
IT,7/1/2019,14.52,80.44,31.9
Finance,8/1/2019,55.52,44.4,33
Logistics,8/1/2019,47.25,43.67,38.1
IT,8/1/2019,16.04,82.46,32.1
Finance,9/1/2019,55.92,44,33
Logistics,9/1/2019,46.34,45.32,38.1
IT,9/1/2019,17.84,82.81,32.4
Finance,10/1/2019,54.52,43.08,33.3
Logistics,10/1/2019,45.57,43.97,38.2
IT,10/1/2019,18.68,81.85,32.7
Finance,11/1/2019,55.11,42.46,33.4
Logistics,11/1/2019,46.71,43.02,38.4
IT,11/1/2019,20.22,80.19,32.6
Finance,12/1/2019,57.11,43.79,33.4
Logistics,12/1/2019,47.16,43.88,38.6
IT,12/1/2019,19.02,80.9,32.8
Finance,13/1/2019,56.44,44.33,33.4
Logistics,13/1/2019,46.42,42.13,38.8
IT,13/1/2019,20.49,80.14,33.1
Finance,14/1/2019,56.19,44.15,33.4
Logistics,14/1/2019,48.51,43.48,38.8
IT,14/1/2019,18.52,81.29,33
Finance,15/1/2019,54.63,43.85,33.7
Logistics,15/1/2019,46.66,42.15,38.9
IT,15/1/2019,17.35,79.63,33.2
Finance,16/1/2019,54.59,44.9,34
Logistics,16/1/2019,48.11,41.63,39.2
IT,16/1/2019,17.73,77.95,33.4
Finance,17/1/2019,56.44,43.64,34.1
Logistics,17/1/2019,46.44,39.67,39.1
IT,17/1/2019,16.67,79.21,33.3
Finance,18/1/2019,55.82,45.52,34.2
Logistics,18/1/2019,46.96,40.66,39.1
IT,18/1/2019,15.26,78.69,33.3
Finance,19/1/2019,57.63,47.08,34.5
Logistics,19/1/2019,46.88,42.56,39.2
IT,19/1/2019,13.73,77.47,33.2
Finance,20/1/2019,59.52,45.28,34.8
Logistics,20/1/2019,48.83,41.7,39.1
IT,20/1/2019,15.8,77.27,33.1
Finance,21/1/2019,58.66,43.7,35
Logistics,21/1/2019,47.05,40.52,39
IT,21/1/2019,14.54,76.26,33.1
Finance,22/1/2019,60.49,45.28,35.3
Logistics,22/1/2019,46.3,42.54,39.1
IT,22/1/2019,14.65,77.47,33.1
Finance,23/1/2019,61.81,45.84,35.6
Logistics,23/1/2019,46.66,40.54,39.4
IT,23/1/2019,14.65,75.67,33.4
Finance,24/1/2019,60.76,45.36,35.6
Logistics,24/1/2019,44.69,39.94,39.3
IT,24/1/2019,16.57,74.56,33.6
Finance,25/1/2019,59.01,44.23,35.8
Logistics,25/1/2019,43.55,41.03,39.4
IT,25/1/2019,15.72,76.55,33.5
Finance,26/1/2019,60.58,43.03,36.1
Logistics,26/1/2019,43.15,40.94,39.6
IT,26/1/2019,16.79,78.34,33.5
Finance,27/1/2019,59.33,42.07,36.3
Logistics,27/1/2019,44.38,39.01,39.5
IT,27/1/2019,17.68,79.98,33.5
Finance,28/1/2019,61.36,42.94,36.6
Logistics,28/1/2019,45.99,38.6,39.4
IT,28/1/2019,19.1,80.95,33.7
Finance,29/1/2019,60.26,42.2,36.7
Logistics,29/1/2019,45.56,38.5,39.7
IT,29/1/2019,19.17,79.84,33.6
Finance,30/1/2019,58.51,43.11,36.9
Logistics,30/1/2019,43.91,38.45,39.6
IT,30/1/2019,18.44,79.89,33.9
Finance,31/1/2019,57.14,41.63,36.8
Logistics,31/1/2019,42.41,39.72,39.7
IT,31/1/2019,17.91,79,34
Finance,1/2/2019,56.3,40.78,37.1
Logistics,1/2/2019,44.25,38.98,39.6
IT,1/2/2019,17.06,77.86,34.3
Finance,2/2/2019,56.67,40.96,37.4
Logistics,2/2/2019,45.52,38.37,39.7
IT,2/2/2019,19.16,77.43,34.6
Finance,3/2/2019,56.95,41.36,37.4
Logistics,3/2/2019,47.46,39.71,39.7
IT,3/2/2019,21.17,77.57,34.9
Finance,4/2/2019,56.91,43.38,37.6
Logistics,4/2/2019,48.76,39.63,39.6
IT,4/2/2019,20.21,77.08,34.8
Finance,5/2/2019,56.77,42.28,37.6
Logistics,5/2/2019,47.33,39.56,39.7
IT,5/2/2019,20.94,75.87,34.9
Finance,6/2/2019,56.43,41.18,37.8
Logistics,6/2/2019,46.08,39.04,39.6
IT,6/2/2019,19.46,74.7,34.8
Finance,7/2/2019,55.65,42.52,38
Logistics,7/2/2019,46.88,38.2,39.6
IT,7/2/2019,20.34,73.31,35.1
Finance,8/2/2019,53.67,41.03,38.1
Logistics,8/2/2019,46.21,38.04,39.6
IT,8/2/2019,18.51,74.69,35.1
Finance,9/2/2019,53.47,41.83,38.3
Logistics,9/2/2019,45.31,38.24,39.9
IT,9/2/2019,19.58,73.76,35.4
Finance,10/2/2019,53.03,42.08,38.4
Logistics,10/2/2019,46.47,39.33,39.8
IT,10/2/2019,20.45,72.66,35.7
Finance,11/2/2019,54.63,40.18,38.4
Logistics,11/2/2019,45.5,39.12,40
IT,11/2/2019,19.81,71.92,35.7
Finance,12/2/2019,56.57,39.96,38.5
